1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1,2,3,4,5,6,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,9,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,9,9,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,9,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,9,9,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,9,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,9,9,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,9,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,9,9,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,11,1,1,1,1,1,1,1,1,1,12,13,14,0,12,12,12,12,12,12,12,0,0,0,0,15
1,1,1,1,1,1,1,1,8,9,10,1,1,1,1,1,1,1,1,16,17,18,1,1,1,1,1,8,9,9,9,10,1,1,1,1,16,17,17,18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,9,10,1,1,1,1,1,1,1,1,16,17,18,1,1,1,1,1,8,9,9,9,10,1,1,1,1,16,17,17,18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,9,10,1,1,1,1,1,1,1,1,16,17,18,1,1,1,1,1,8,9,9,9,10,1,1,1,1,16,17,17,18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,9,10,1,1,1,1,1,1,1,1,16,17,18,1,1,1,1,1,8,9,9,9,10,1,1,1,1,16,17,17,18,1,1,1,1,1,1,1,1,1,1,1,1,1,19,20,1,8,9,10,1,1,1,1,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
1,1,1,1,1,1,1,1,16,17,18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,17,17,17,18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,17,18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,17,17,17,18,21,1,21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,17,18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,17,17,17,18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,17,18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,17,17,17,18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,22,1,16,17,18,1,1,1,1,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,24,25,24,25,25,25,25,25,1,1,1,25,25,25,23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,26,1,1,1,1,1,1,1,1,1,1,1,25,25,25,1,1,1,1,25,23,23,25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,27,27,1,1,1,1,1,1,1,1,28,1,1,1,1,1,1,1,1,1,12,0,0,0,0,29,29,29,29,29,0,0,0,0,0,15
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,27,27,27,1,1,1,1,1,1,1,1,28,1,1,1,1,1,1,1,1,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,30,31,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,27,27,27,27,1,1,1,1,1,1,1,1,28,1,1,1,1,1,1,1,1,1,12,0,0,0,29,29,29,29,29,29,29,0,0,0,0,15
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32,33,1,1,1,1,1,34,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,27,27,27,27,27,1,1,1,1,1,1,1,1,28,1,1,1,1,35,35,35,1,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,23,1,1,1,25,26,25,23,25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,36,37,1,1,1,1,1,1,1,1,1,36,37,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,25,26,25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,38,1,1,1,1,1,25,39,1,1,1,1,23,1,1,23,1,1,23,1,1,1,1,1,25,1,1,1,1,1,1,1,1,1,1,25,25,1,1,1,1,1,1,27,1,1,27,1,1,1,1,1,1,1,1,1,1,27,27,1,1,27,1,1,1,1,1,1,1,40,41,1,1,1,25,25,23,25,1,1,1,1,1,1,1,1,1,1,1,1,27,27,27,27,27,27,1,1,1,1,1,1,1,1,28,1,1,1,1,42,43,44,1,1,12,0,0,0,29,29,29,29,29,29,29,0,0,0,0,15
1,1,45,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,36,37,1,1,1,1,1,1,46,47,1,1,45,1,1,1,1,1,1,46,47,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,45,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,27,27,1,1,27,27,1,1,1,1,45,1,1,1,27,27,27,1,1,27,27,1,1,1,1,1,1,48,49,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,27,27,27,27,27,27,27,1,1,1,1,45,1,1,1,28,1,1,1,35,50,50,50,35,1,12,0,0,0,12,12,12,12,12,12,12,0,0,0,0,15
1,51,52,53,1,1,1,1,1,1,1,1,1,1,1,1,1,45,1,1,1,1,1,1,1,1,1,1,36,37,1,1,1,1,1,1,1,1,46,47,1,1,1,1,1,1,46,47,1,51,52,53,1,1,1,1,1,46,47,1,1,1,1,1,1,45,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,54,55,56,57,1,1,1,1,1,1,1,1,1,1,1,1,51,52,53,1,1,1,1,1,1,1,58,1,1,1,1,1,45,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,27,27,27,1,1,27,27,27,1,1,51,52,53,1,27,27,27,27,1,1,27,27,27,1,1,1,45,1,36,37,1,1,1,1,1,1,1,1,1,1,1,1,1,1,36,37,1,27,27,27,27,27,27,27,27,1,1,1,51,52,53,1,1,28,1,1,1,43,43,59,43,43,1,12,0,0,0,12,12,12,12,12,12,12,60,61,62,63,64
